player,pos,age,team_id,g,mp,per,ts_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,ows,dws,ws,ws_per_48,obpm,dbpm,bpm,vorp,year,career_len,rank,value,affinity,ATL,BOS,BRK,CHI,CHO,CLE,DAL,DEN,DET,GSW,HOU,IND,LAC,LAL,MEM,MIA,MIL,MIN,NOP,NYK,OKC,ORL,PHI,PHO,POR,SAC,SAS,TOR,UTA,WAS,college,twitter_id,left,target
C.J. Wilcox,SG,24,LAC,21,101,8.5,0.527,0.5,0.053,1.1,6.5,3.9,12.0,1.5,0.8,20.5,21.8,-0.1,0.1,0.0,-0.024,-3.0,-1.8,-4.9,-0.1,2015,0,3,1600.0,True,1,0,2,0,1,0,1,0,0,1,0,0,0,0,2,2,1,2,1,2,1,0,1,0,2,0,1,1,2,0,Washington,68451043,False,
Deron Williams,PG,30,BRK,68,2114,15.7,0.504,0.307,0.313,1.5,11.0,6.3,33.7,1.6,0.6,14.9,22.3,2.3,1.3,3.6,0.083,1.1,-0.9,0.2,1.2,2015,9,17,1500.0,True,1,0,0,0,0,0,4,2,4,1,0,0,1,1,2,2,0,3,0,2,0,1,0,2,4,0,1,1,1,0,Illinois,331813832,True,DAL
Derrick Williams,PF,23,SAC,74,1462,12.8,0.54,0.322,0.404,3.3,12.1,7.8,5.6,1.2,0.2,8.9,18.9,1.7,0.4,2.1,0.069,-0.3,-1.6,-2.0,0.0,2015,3,24,800.0,True,3,0,1,0,1,0,0,2,2,0,1,0,0,2,0,0,0,1,0,2,0,0,1,0,1,0,3,0,1,0,Arizona,61604894,True,NYK
Elliot Williams,SG,25,UTA,5,42,14.4,0.648,0.5379999999999999,0.154,0.0,8.2,4.1,16.1,2.5,0.0,22.4,19.5,0.0,0.0,0.1,0.09,3.1,0.6,3.6,0.1,2015,2,19,850.0,True,1,2,2,2,2,3,1,2,4,3,1,2,2,4,1,1,3,4,0,0,3,0,0,0,3,1,1,0,2,2,"Duke, Memphis",140208058,True,MEM
Elliot Williams,SG,25,NOP,8,77,5.6,0.382,0.458,0.083,0.0,7.4,3.7,15.2,1.4,0.0,0.0,14.7,0.0,0.0,0.0,0.012,-5.8,-0.6,-6.4,-0.1,2015,2,12,650.0,True,1,2,2,2,2,3,1,2,4,3,1,2,2,4,1,1,3,4,0,0,3,0,0,0,3,1,1,0,0,2,"Duke, Memphis",140208058,True,MEM
Lou Williams,SG,28,TOR,80,2016,19.9,0.564,0.482,0.426,1.4,7.3,4.3,13.6,2.3,0.4,8.4,27.0,5.4,1.1,6.6,0.157,3.5,-0.9,2.6,2.3,2015,9,10,920.0,True,0,2,2,0,2,2,2,1,4,0,0,0,0,1,1,2,1,3,0,0,1,0,0,3,2,1,0,0,0,0,0,62203990,True,LAL
Marvin Williams,PF,28,CHO,78,2035,11.8,0.541,0.535,0.17600000000000002,3.1,18.2,10.4,7.8,1.8,1.4,10.1,13.3,1.5,2.9,4.3,0.102,-1.4,1.4,0.0,1.0,2015,9,21,725.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UNC,0,False,
Mo Williams,PG,32,MIN,41,1149,14.4,0.511,0.38,0.21,1.3,8.7,4.9,38.0,1.3,0.5,17.3,22.7,0.9,-0.2,0.7,0.031,0.8,-3.0,-2.2,-0.1,2015,11,29,625.0,True,1,1,5,1,3,3,5,7,7,5,2,4,1,10,4,4,2,4,4,4,4,2,0,2,8,3,0,1,2,3,Alabama,54575503,True,CLE
Mo Williams,PG,32,CHO,27,831,16.9,0.512,0.431,0.225,1.2,9.1,5.0,36.5,1.0,0.6,13.4,28.8,0.7,0.7,1.4,0.08,2.5,-1.3,1.1,0.6,2015,11,21,725.0,True,1,1,5,1,3,3,5,7,7,5,2,4,1,10,4,4,2,4,4,4,4,2,0,2,8,3,0,0,2,3,Alabama,54575503,True,CLE
Reggie Williams,SF,28,SAS,20,105,10.5,0.454,0.487,0.103,5.5,12.7,9.2,14.4,0.5,0.0,4.7,18.5,0.1,0.1,0.2,0.083,-2.0,-0.9,-3.0,0.0,2015,15,5,1000.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Virginia Military Institute,120178364,True,Retire
Shawne Williams,SF,28,MIA,44,924,11.2,0.574,0.633,0.138,3.6,14.3,9.0,6.3,1.2,1.6,8.3,14.1,1.3,0.7,2.0,0.102,-0.7,-0.5,-1.2,0.2,2015,6,20,1175.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Memphis,0,True,Retire
Shawne Williams,SF,28,DET,19,163,6.7,0.388,0.433,0.117,5.8,12.5,9.0,7.5,1.3,1.9,10.0,19.1,-0.2,0.1,-0.1,-0.021,-5.3,-1.4,-6.6,-0.2,2015,6,22,810.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Memphis,0,True,Retire
Jeff Withey,C,24,NOP,37,259,17.6,0.57,0.0,0.7809999999999999,10.1,17.9,14.0,6.4,0.8,5.3,12.2,17.3,0.5,0.3,0.8,0.149,-0.4,-0.1,-0.5,0.1,2015,1,12,650.0,True,2,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,Kansas,146153540,True,UTA
Nate Wolters,PG,23,MIL,11,142,5.4,0.382,0.161,0.129,1.6,11.2,6.4,10.2,1.8,0.0,8.4,11.3,-0.1,0.2,0.1,0.018000000000000002,-5.3,0.8,-4.6,-0.1,2015,1,14,600.0,True,1,1,0,1,1,0,0,1,1,0,0,2,0,1,1,1,2,1,0,1,0,0,0,0,0,1,2,1,1,2,South Dakota State,255348486,True,Retire
Nate Wolters,PG,23,NOP,10,105,3.5,0.316,0.077,0.077,6.5,13.0,9.7,14.8,1.5,1.4,27.1,16.0,-0.3,0.1,-0.2,-0.109,-6.9,-0.6,-7.5,-0.1,2015,1,12,650.0,True,1,1,0,1,1,0,0,1,1,0,0,2,0,1,1,1,2,1,0,1,0,0,0,0,0,1,2,1,0,2,South Dakota State,255348486,True,Retire
Brandan Wright,PF,27,DAL,27,505,25.7,0.762,0.0,0.35600000000000004,11.0,12.9,11.9,3.2,1.7,6.8,7.7,14.9,2.2,0.6,2.9,0.274,4.3,1.2,5.6,1.0,2015,6,9,1150.0,True,2,2,7,0,6,1,3,0,9,3,3,0,1,5,5,2,7,4,2,1,5,5,3,4,4,3,3,3,2,9,UNC,270712565,True,MEM
Brandan Wright,PF,27,BOS,8,86,15.0,0.5710000000000001,0.0,0.19,8.8,12.9,10.8,14.0,0.6,4.5,18.0,14.1,0.1,0.1,0.2,0.106,0.1,0.8,1.0,0.1,2015,6,15,1700.0,True,2,2,7,0,0,1,3,0,9,3,3,0,1,5,5,2,7,4,2,1,5,5,3,4,4,3,3,3,2,9,UNC,270712565,True,MEM
Brandan Wright,PF,27,PHO,40,858,17.8,0.6,0.014,0.29,8.9,16.0,12.4,4.1,1.9,4.2,6.4,12.8,2.0,1.1,3.0,0.17,1.0,1.9,2.9,1.0,2015,6,16,910.0,True,2,2,7,0,0,1,3,0,9,3,3,0,1,5,5,2,0,4,2,1,5,5,3,4,4,3,3,3,2,9,UNC,270712565,True,MEM
Dorell Wright,SF,29,POR,48,592,13.4,0.525,0.568,0.221,2.6,17.2,10.0,10.2,1.7,1.3,7.9,17.1,0.7,0.8,1.6,0.128,0.3,1.5,1.8,0.6,2015,10,7,940.0,True,0,3,5,0,2,1,2,1,7,5,4,3,2,0,3,2,3,3,0,0,3,1,1,1,4,3,1,1,2,2,0,183755853,True,Retire
Tony Wroten,PG,21,PHI,30,895,14.9,0.494,0.327,0.415,2.5,8.1,5.2,34.9,2.7,0.7,18.0,30.5,-0.6,0.9,0.3,0.014,0.0,-1.2,-1.2,0.2,2015,2,27,700.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Washington,0,False,
James Young,SG,19,BOS,31,332,8.5,0.457,0.647,0.284,2.9,11.0,6.9,5.6,1.2,0.5,4.2,15.8,0.1,0.3,0.3,0.047,-2.5,-0.9,-3.4,-0.1,2015,0,15,1700.0,True,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,Kentucky,2164799946,False,
Nick Young,SG,29,LAL,42,1000,14.2,0.52,0.473,0.311,1.8,9.1,5.3,6.9,1.2,0.9,7.5,26.0,1.1,0.1,1.2,0.058,0.8,-2.1,-1.3,0.2,2015,7,26,2600.0,True,0,0,5,1,1,1,2,1,3,0,3,1,0,3,3,1,1,1,1,2,1,1,1,2,1,5,0,0,0,0,USC,2242915207,False,
Thaddeus Young,PF,26,MIN,48,1605,15.0,0.491,0.101,0.201,5.2,12.5,8.7,14.7,2.7,0.8,9.7,21.2,0.8,0.6,1.4,0.043,-0.4,-0.1,-0.5,0.6,2015,7,29,625.0,True,3,1,2,0,1,4,3,1,3,3,2,3,1,2,3,1,1,4,1,2,3,2,2,1,3,3,0,3,2,4,Georgia Tech,54780126,True,BRK
Thaddeus Young,PF,26,BRK,28,829,17.1,0.539,0.153,0.217,7.1,15.4,11.2,8.0,2.4,0.8,10.5,22.0,0.8,0.8,1.6,0.095,0.7,-0.3,0.5,0.5,2015,7,17,1500.0,True,3,1,2,0,1,0,3,1,3,3,2,3,1,2,3,1,1,4,1,2,3,2,2,1,3,3,0,3,2,4,Georgia Tech,54780126,False,
Cody Zeller,C,22,CHO,62,1487,14.1,0.53,0.003,0.44,7.0,20.1,13.4,10.9,1.2,2.6,12.2,15.6,1.6,2.2,3.8,0.123,-2.0,1.4,-0.6,0.5,2015,1,21,725.0,True,0,1,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Indiana,259030794,False,
Tyler Zeller,C,25,BOS,82,1731,18.9,0.594,0.0,0.3,9.1,20.5,14.7,10.8,0.5,2.3,9.8,19.6,4.5,2.0,6.5,0.179,1.0,0.0,0.9,1.3,2015,2,15,1700.0,True,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,UNC,549582941,False,
Quincy Acy,SF,23,TOR,7,61,17.2,0.542,0.35700000000000004,0.5710000000000001,9.5,19.2,14.3,10.1,3.4,3.9,10.2,14.5,0.1,0.1,0.2,0.188,1.2,3.7,5.0,0.1,2014,1,11,520.0,True,4,1,2,1,2,2,2,4,2,0,0,0,2,1,7,3,1,2,1,0,2,3,2,2,1,0,0,0,1,1,Baylor,30245853,True,NYK
Quincy Acy,SF,23,SAC,56,786,9.6,0.518,0.079,0.354,9.5,19.5,14.4,4.4,1.2,2.4,16.0,9.8,0.5,0.7,1.3,0.078,-2.8,0.6,-2.2,0.0,2014,1,23,550.0,True,4,1,2,1,2,2,2,4,2,0,0,0,2,1,0,3,1,2,1,0,2,3,2,2,1,0,0,0,1,1,Baylor,30245853,True,NYK
Steven Adams,C,20,OKC,81,1197,11.2,0.541,0.0,0.735,14.1,17.1,15.6,4.9,1.7,3.9,22.5,11.7,0.9,1.9,2.9,0.114,-3.1,0.9,-2.2,-0.1,2014,0,1,590.0,True,4,1,1,3,3,2,1,1,4,3,2,0,4,2,3,1,0,0,2,1,0,1,1,0,3,4,4,0,3,2,Pitt,1253284927,False,
Jeff Adrien,PF,27,CHO,25,256,14.9,0.5589999999999999,0.0,0.625,14.5,24.4,19.4,4.1,1.4,4.6,13.6,10.6,0.4,0.5,0.9,0.17,-1.8,1.7,0.0,0.1,2014,3,31,410.0,True,0,0,2,0,0,1,2,0,1,1,2,0,0,1,1,2,0,6,1,2,0,1,0,0,0,0,0,0,0,0,UConn,26430244,True,MIN
Jeff Adrien,PF,27,MIL,28,705,18.4,0.552,0.0,0.4,10.9,25.0,17.7,7.7,1.3,2.4,10.1,19.7,1.2,0.6,1.8,0.121,0.6,-1.8,-1.2,0.1,2014,3,29,410.0,True,0,0,2,0,0,1,2,0,1,1,2,0,0,1,1,2,0,6,1,2,0,0,0,0,0,0,0,0,0,0,UConn,26430244,True,MIN
Arron Afflalo,SG,28,ORL,73,2552,16.0,0.574,0.297,0.332,1.4,10.2,5.8,16.9,0.7,0.1,11.2,23.3,4.3,1.0,5.3,0.099,1.4,-1.6,-0.2,1.1,2014,6,27,560.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UCLA,0,True,POR
Alexis Ajinça,C,25,NOP,56,951,14.6,0.589,0.004,0.269,11.3,22.7,16.9,6.6,1.3,4.1,18.4,16.3,1.2,0.9,2.1,0.104,-2.7,0.1,-2.6,-0.1,2014,3,20,420.0,True,0,0,0,1,0,1,0,1,0,1,0,0,2,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,855247687,False,
Cole Aldrich,C,25,NYK,46,330,19.1,0.62,0.0,0.4920000000000001,12.8,33.8,23.0,6.4,1.3,8.1,19.5,13.0,0.6,0.6,1.2,0.17800000000000002,-0.1,1.6,1.5,0.3,2014,3,18,1400.0,True,0,1,0,3,2,0,1,1,4,2,2,0,0,1,3,0,2,6,1,1,2,1,0,0,2,0,1,0,3,2,Kansas,134650548,False,
LaMarcus Aldridge,PF,28,POR,69,2498,21.8,0.507,0.011,0.253,7.2,25.5,16.5,13.0,1.3,1.9,7.2,29.8,4.0,3.5,7.5,0.14400000000000002,2.3,0.1,2.3,2.7,2014,7,6,590.0,True,1,2,1,0,1,0,3,1,1,0,1,1,3,0,2,1,0,4,0,3,0,0,1,0,3,0,2,0,0,0,Texas,248829112,False,
Lavoy Allen,PF,24,PHI,51,960,11.9,0.464,0.049,0.15,11.5,20.0,15.6,10.2,1.1,2.2,12.4,14.3,0.4,0.7,1.1,0.053,-2.9,-1.0,-3.8,-0.4,2014,2,28,470.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temple,0,True,IND
Lavoy Allen,PF,24,IND,14,112,17.5,0.521,0.0,0.294,13.7,20.1,17.1,9.0,0.9,4.1,9.4,17.3,0.2,0.2,0.4,0.18,-0.8,0.2,-0.5,0.0,2014,2,3,480.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Temple,0,False,
Ray Allen*,SG,38,MIA,73,1936,12.8,0.59,0.569,0.214,1.6,11.4,6.7,11.1,1.5,0.4,12.4,16.8,2.5,1.5,4.1,0.101,0.5,-0.9,-0.4,0.8,2014,17,5,770.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UConn,47660879,True,Retire
Tony Allen,SG,32,MEM,55,1278,15.6,0.531,0.114,0.293,7.3,12.0,9.6,11.7,3.8,1.2,16.2,20.1,0.5,2.1,2.7,0.1,-1.1,2.1,1.0,1.0,2014,9,8,450.0,True,6,1,2,3,3,4,5,4,7,5,3,2,2,3,3,3,1,9,3,2,3,0,4,1,3,1,3,0,4,0,"Butler County Community College, Oklahoma State",262172582,False,
Al-Farouq Aminu,SF,23,NOP,80,2045,13.2,0.516,0.097,0.277,7.2,21.2,14.1,8.4,2.1,1.6,13.7,14.3,1.3,1.8,3.1,0.07200000000000001,-0.9,0.3,-0.6,0.7,2014,3,20,420.0,True,3,2,1,1,2,1,2,5,4,1,1,2,1,5,1,2,1,4,1,4,1,0,5,2,2,0,0,0,0,3,Wake Forest,76809678,True,DAL
Lou Amundson,PF,31,NOP,18,184,9.2,0.446,0.0,0.75,17.4,17.3,17.4,4.7,2.5,5.0,24.8,14.0,-0.1,0.2,0.1,0.024,-6.7,0.1,-6.5,-0.2,2014,7,20,420.0,True,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,0,0,4,0,0,0,0,0,0,3,0,0,0,UNLV,548623626,True,NYK
Lou Amundson,PF,31,CHI,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029,-4.4,-3.9,-8.3,0.0,2014,7,10,1000.0,True,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,1,0,0,4,0,0,0,0,0,0,3,0,0,0,UNLV,548623626,True,NYK
Chris Andersen,C,35,MIA,72,1396,18.5,0.6829999999999999,0.044,0.615,12.1,21.7,17.1,2.1,1.2,6.1,13.2,13.8,3.8,2.2,6.0,0.205,0.6,0.7,1.2,1.1,2014,11,5,770.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Blinn College,0,False,
Alan Anderson,SF,31,BRK,78,1773,9.5,0.525,0.511,0.243,2.7,9.1,5.9,7.3,1.4,0.5,10.4,15.9,0.8,0.9,1.7,0.047,-1.8,-1.0,-2.8,-0.4,2014,4,13,780.0,True,2,1,3,1,0,0,1,1,3,2,4,0,0,0,3,0,1,2,1,0,1,0,1,0,1,0,1,0,0,2,Michigan State,1067020626,False,
James Anderson,SG,24,PHI,80,2309,10.9,0.53,0.49,0.14800000000000002,2.7,11.7,7.0,9.9,1.6,1.0,12.2,15.9,0.9,0.9,1.9,0.039,-1.5,-1.0,-2.6,-0.3,2014,3,28,470.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Oklahoma State,0,True,Retire
Ryan Anderson,PF,25,NOP,22,795,18.8,0.5720000000000001,0.463,0.175,9.5,11.3,10.4,3.6,0.7,0.7,5.0,22.9,2.2,0.1,2.3,0.138,4.5,-3.2,1.4,0.6,2014,5,20,420.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,California,0,False,
Giannis Antetokounmpo,SF,19,MIL,77,1897,10.8,0.518,0.282,0.483,4.6,16.3,10.2,12.1,1.7,2.6,19.4,15.0,0.1,1.1,1.2,0.031,-2.4,-0.1,-2.5,-0.2,2014,0,29,410.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
Carmelo Anthony,PF,29,NYK,77,2982,24.4,0.561,0.253,0.329,5.6,19.4,12.3,15.8,1.7,1.5,9.5,32.4,8.1,2.5,10.7,0.172,5.8,-0.8,5.0,5.3,2014,10,18,1400.0,True,0,0,0,1,0,0,2,0,3,2,0,0,0,1,2,2,0,2,0,2,1,0,1,0,0,0,1,0,0,0,Syracuse,42384760,False,
Joel Anthony,C,31,MIA,12,37,8.0,0.436,0.0,0.333,7.1,16.4,11.9,0.0,0.0,9.4,12.7,10.2,0.0,0.0,0.0,0.049,-4.6,0.0,-4.6,0.0,2014,6,5,770.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UNLV,0,True,DET
Joel Anthony,C,31,BOS,21,149,8.1,0.384,0.0,0.231,9.6,14.1,11.8,1.9,1.0,4.1,6.5,9.1,0.0,0.1,0.1,0.043,-4.0,-0.9,-4.9,-0.1,2014,6,25,880.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UNLV,0,True,DET
Pero Antić,C,31,ATL,50,925,11.7,0.545,0.5820000000000001,0.224,7.2,18.9,13.1,9.8,1.0,1.0,14.5,18.6,0.5,0.9,1.4,0.075,-1.6,-0.7,-2.3,-0.1,2014,0,17,430.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
Trevor Ariza,SF,28,WAS,77,2723,15.8,0.59,0.518,0.226,4.1,16.3,10.1,10.8,2.4,0.6,12.3,17.8,4.3,3.7,8.0,0.141,1.3,1.0,2.3,3.0,2014,9,14,490.0,True,1,2,0,0,0,1,7,1,2,1,2,1,2,2,1,0,0,4,0,1,3,0,1,1,1,0,1,0,3,2,UCLA,69500255,True,HOU
Hilton Armstrong,C,29,GSW,15,97,17.0,0.48,0.0,0.8420000000000001,21.8,31.0,26.5,7.1,2.1,3.1,18.7,14.5,0.1,0.2,0.3,0.162,-0.7,0.5,-0.1,0.0,2014,5,7,750.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UConn,0,True,Retire
Darrell Arthur,SF,25,DEN,68,1161,9.4,0.459,0.156,0.151,4.8,14.7,9.8,8.0,1.6,3.0,11.7,18.1,-0.5,1.2,0.7,0.029,-4.0,0.8,-3.2,-0.4,2014,4,19,500.0,True,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kansas,2232325386,False,
Ömer Aşık,C,27,HOU,48,968,14.0,0.57,0.0,0.6629999999999999,12.3,30.1,21.7,3.8,0.7,2.8,19.4,13.8,1.0,1.5,2.4,0.121,-1.2,-0.3,-1.5,0.1,2014,3,4,780.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,NOP
D.J. Augustin,PG,26,TOR,10,82,1.2,0.394,0.458,0.25,0.0,5.7,2.8,18.4,0.6,0.0,25.3,19.8,-0.2,0.0,-0.2,-0.112,-6.9,-2.2,-9.1,-0.1,2014,5,11,520.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Texas,0,True,OKC
D.J. Augustin,PG,26,CHI,61,1857,16.8,0.574,0.463,0.318,0.9,6.7,3.9,29.3,1.5,0.1,12.8,22.5,4.0,2.4,6.4,0.166,2.2,-0.3,1.9,1.8,2014,5,10,1000.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Texas,0,True,OKC
Gustavo Ayón,C,28,ATL,26,429,12.9,0.505,0.0,0.196,11.4,22.3,16.9,10.0,3.0,1.8,20.7,14.8,0.0,0.7,0.7,0.078,-2.5,1.4,-1.2,0.1,2014,2,17,430.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True,Retire
Jeff Ayres,PF,26,SAS,73,952,11.1,0.605,0.0,0.316,11.0,19.2,15.3,8.6,0.7,1.9,24.1,12.4,1.0,1.4,2.4,0.121,-3.0,1.0,-2.1,0.0,2014,3,0,660.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Arizona State,0,False,
Chris Babb,SG,23,BOS,14,132,3.7,0.3670000000000001,0.9,0.0,3.3,11.5,7.3,3.3,2.3,0.0,9.1,11.1,-0.1,0.1,0.0,-0.008,-6.0,-0.1,-6.1,-0.1,2014,0,25,880.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Penn State, Iowa State",0,True,Retire
Luke Babbitt,PF,24,NOP,27,473,12.1,0.525,0.617,0.117,4.4,17.5,10.8,9.4,0.8,1.9,8.5,17.0,0.5,0.2,0.7,0.07400000000000001,0.0,-1.1,-1.1,0.1,2014,3,20,420.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nevada,0,False,
Leandro Barbosa,PG,31,PHO,20,368,11.5,0.506,0.191,0.298,1.5,9.7,5.6,13.4,1.0,0.8,11.4,20.0,0.2,0.2,0.4,0.058,-1.8,-1.0,-2.8,-0.1,2014,10,12,570.0,True,7,3,9,5,5,7,7,6,7,7,5,1,6,7,9,5,0,9,6,7,7,3,1,4,6,4,5,0,4,3,0,247901736,True,GSW
J.J. Barea,PG,29,MIN,79,1471,11.6,0.471,0.35200000000000004,0.152,1.2,10.5,5.7,32.7,0.9,0.0,15.2,23.9,-0.1,0.9,0.7,0.024,-0.9,-1.8,-2.7,-0.3,2014,7,16,430.0,True,2,0,0,0,1,2,1,6,2,1,0,0,0,1,1,2,0,3,0,1,1,1,0,0,0,0,0,0,2,0,Northeastern University,73457606,True,DAL
Andrea Bargnani,C,28,NYK,42,1257,14.5,0.51,0.215,0.203,6.3,14.7,10.4,6.1,0.6,3.7,9.6,22.4,0.8,0.7,1.5,0.058,-0.7,-1.6,-2.3,-0.1,2014,7,18,1400.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,
Harrison Barnes,SF,21,GSW,78,2204,9.8,0.486,0.28,0.267,3.3,11.9,7.7,7.6,1.5,0.7,10.0,16.8,0.4,2.8,3.2,0.07,-2.2,0.5,-1.6,0.2,2014,1,7,750.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UNC,0,False,
Matt Barnes,SF,33,LAC,63,1735,12.0,0.552,0.537,0.171,4.0,14.4,9.3,10.6,1.6,1.2,13.0,16.6,1.5,2.0,3.5,0.097,-0.4,0.2,-0.2,0.8,2014,10,2,580.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,UCLA,0,False,
Will Barton,SG,23,POR,41,387,13.5,0.488,0.212,0.205,4.5,16.0,10.3,13.3,1.2,1.3,9.6,21.2,0.3,0.4,0.6,0.078,-1.2,-0.1,-1.3,0.1,2014,1,6,590.0,True,0,2,2,1,3,2,3,2,5,0,1,4,0,0,2,3,1,0,2,0,3,2,3,1,1,1,0,0,1,2,Memphis,529603839,True,DEN
Brandon Bass,PF,28,BOS,82,2266,15.0,0.5489999999999999,0.008,0.33,7.8,15.9,11.8,6.4,0.8,2.4,10.9,18.2,3.2,1.9,5.1,0.107,-0.6,-0.6,-1.1,0.5,2014,8,25,880.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LSU,0,False,
Shane Battier,SF,35,MIA,73,1468,8.7,0.523,0.764,0.084,3.0,8.6,5.9,6.0,1.8,2.3,6.9,10.0,1.0,1.4,2.4,0.078,-0.6,0.6,0.0,0.7,2014,12,5,770.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Duke,94457225,True,Retire
Nicolas Batum,SF,25,POR,82,2956,15.8,0.589,0.491,0.248,4.3,17.8,11.1,20.9,1.3,1.3,18.6,16.5,4.8,3.1,7.9,0.128,2.2,1.2,3.4,4.0,2014,5,6,590.0,True,0,1,0,1,0,0,3,0,3,1,1,1,4,0,0,1,0,4,1,1,1,0,0,0,0,0,3,0,1,0,0,164326175,False,
Jerryd Bayless,PG,25,MEM,31,650,11.3,0.473,0.34700000000000003,0.238,1.5,9.3,5.4,15.6,1.6,0.6,7.7,20.3,0.4,0.6,1.0,0.077,-2.3,0.2,-2.1,0.0,2014,5,8,450.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Arizona,843948212,True,MIL
